HGNC_Symbol,Log2FC,P_Value,DataSet,Group,Sp
HHEX,-0.31,0.18811,Iwamoto_BA10_MDD,MDD,Human
HIBCH,-0.12,0.48516,Iwamoto_BA10_MDD,MDD,Human
HIF1A,0.05,0.74925,Iwamoto_BA10_MDD,MDD,Human
HLA-DMA,0.03,0.89302,Iwamoto_BA10_MDD,MDD,Human
HMGB1,-0.27,0.26006,Iwamoto_BA10_MDD,MDD,Human
HMGCL,-0.26,0.15739,Iwamoto_BA10_MDD,MDD,Human
HMGCR,0.03,0.80329,Iwamoto_BA10_MDD,MDD,Human
HMGCS1,-0.57,0.27907,Iwamoto_BA10_MDD,MDD,Human
HMOX1,0.74,0.08232,Iwamoto_BA10_MDD,MDD,Human
HNF1A,-0.18,0.12572,Iwamoto_BA10_MDD,MDD,Human
HNF1B,0.12,0.72364,Iwamoto_BA10_MDD,MDD,Human
HNF4A,-0.45,0.15251,Iwamoto_BA10_MDD,MDD,Human
HNRNPK,0.08,0.44431,Iwamoto_BA10_MDD,MDD,Human
HPRT1,-0.23,0.27000,Iwamoto_BA10_MDD,MDD,Human
HRAS,-0.15,0.24626,Iwamoto_BA10_MDD,MDD,Human
HSD17B10,-0.03,0.76373,Iwamoto_BA10_MDD,MDD,Human
HSD3B1,-0.31,0.57004,Iwamoto_BA10_MDD,MDD,Human
HSP90AA1,0.01,0.95419,Iwamoto_BA10_MDD,MDD,Human
HSP90B1,0.02,0.92858,Iwamoto_BA10_MDD,MDD,Human
HSPA1A,0.05,0.84554,Iwamoto_BA10_MDD,MDD,Human
HSPB1,0.25,0.15874,Iwamoto_BA10_MDD,MDD,Human
HSPD1,-0.09,0.41366,Iwamoto_BA10_MDD,MDD,Human
HTR2A,-0.07,0.28829,Iwamoto_BA10_MDD,MDD,Human
HTR7,-0.38,0.16069,Iwamoto_BA10_MDD,MDD,Human
HTRA2,-0.11,0.27992,Iwamoto_BA10_MDD,MDD,Human
HTT,-0.05,0.72031,Iwamoto_BA10_MDD,MDD,Human
ICAM1,0.26,0.43863,Iwamoto_BA10_MDD,MDD,Human
ICOS,-0.15,0.78195,Iwamoto_BA10_MDD,MDD,Human
ID1,0.12,0.54131,Iwamoto_BA10_MDD,MDD,Human
ID2,-0.16,0.72328,Iwamoto_BA10_MDD,MDD,Human
IDE,0.65,0.16050,Iwamoto_BA10_MDD,MDD,Human
IDH1,0.24,0.16414,Iwamoto_BA10_MDD,MDD,Human
IDH3A,-0.13,0.34541,Iwamoto_BA10_MDD,MDD,Human
IDI1,-0.23,0.23235,Iwamoto_BA10_MDD,MDD,Human
IFNA1,-0.35,0.42062,Iwamoto_BA10_MDD,MDD,Human
IFNAR1,-0.02,0.93607,Iwamoto_BA10_MDD,MDD,Human
IFNAR2,0.79,0.07639,Iwamoto_BA10_MDD,MDD,Human
IFNB1,0.94,0.07294,Iwamoto_BA10_MDD,MDD,Human
IFNG,-0.28,0.47791,Iwamoto_BA10_MDD,MDD,Human
IGF1,-0.13,0.30848,Iwamoto_BA10_MDD,MDD,Human
IGF1R,0.02,0.47783,Iwamoto_BA10_MDD,MDD,Human
IGF2,0.20,0.39233,Iwamoto_BA10_MDD,MDD,Human
IGFBP3,-0.03,0.76652,Iwamoto_BA10_MDD,MDD,Human
IHH,-0.43,0.10843,Iwamoto_BA10_MDD,MDD,Human
IKBKB,0.48,0.19261,Iwamoto_BA10_MDD,MDD,Human
IKBKE,-0.16,0.35825,Iwamoto_BA10_MDD,MDD,Human
IKBKG,-0.17,0.13890,Iwamoto_BA10_MDD,MDD,Human
IL10,-0.44,0.26081,Iwamoto_BA10_MDD,MDD,Human
IL10RA,0.03,0.61352,Iwamoto_BA10_MDD,MDD,Human
IL12A,-0.52,0.23992,Iwamoto_BA10_MDD,MDD,Human
IL13,0.01,0.96640,Iwamoto_BA10_MDD,MDD,Human
IL17A,-0.14,0.76808,Iwamoto_BA10_MDD,MDD,Human
IL18,0.18,0.75789,Iwamoto_BA10_MDD,MDD,Human
IL1A,-0.56,0.21355,Iwamoto_BA10_MDD,MDD,Human
IL1B,-0.09,0.78478,Iwamoto_BA10_MDD,MDD,Human
IL1R1,0.35,0.39265,Iwamoto_BA10_MDD,MDD,Human
IL2,-0.22,0.59058,Iwamoto_BA10_MDD,MDD,Human
IL2RA,0.13,0.81071,Iwamoto_BA10_MDD,MDD,Human
IL2RB,-0.68,0.07413,Iwamoto_BA10_MDD,MDD,Human
IL3,-0.17,0.59632,Iwamoto_BA10_MDD,MDD,Human
IL4,0.26,0.04490,Iwamoto_BA10_MDD,MDD,Human
IL5,-0.02,0.97027,Iwamoto_BA10_MDD,MDD,Human
IL6,0.28,0.59621,Iwamoto_BA10_MDD,MDD,Human
IL6R,0.79,0.00962,Iwamoto_BA10_MDD,MDD,Human
IL6ST,0.06,0.46796,Iwamoto_BA10_MDD,MDD,Human
IL7R,-0.20,0.52910,Iwamoto_BA10_MDD,MDD,Human
ILK,-0.12,0.33867,Iwamoto_BA10_MDD,MDD,Human
IMPA1,-0.19,0.35497,Iwamoto_BA10_MDD,MDD,Human
IMPDH1,-0.11,0.36234,Iwamoto_BA10_MDD,MDD,Human
INHBA,-0.55,0.23280,Iwamoto_BA10_MDD,MDD,Human
INPP4A,-0.04,0.53356,Iwamoto_BA10_MDD,MDD,Human
INPP5D,0.11,0.39732,Iwamoto_BA10_MDD,MDD,Human
INPPL1,-0.16,0.25927,Iwamoto_BA10_MDD,MDD,Human
INS,0.33,0.38584,Iwamoto_BA10_MDD,MDD,Human
INSR,-0.02,0.92321,Iwamoto_BA10_MDD,MDD,Human
IRAK1,-0.05,0.73100,Iwamoto_BA10_MDD,MDD,Human
IRF1,-0.04,0.87206,Iwamoto_BA10_MDD,MDD,Human
IRF7,-0.11,0.74417,Iwamoto_BA10_MDD,MDD,Human
IRF9,0.08,0.61019,Iwamoto_BA10_MDD,MDD,Human
IRS1,-0.17,0.49361,Iwamoto_BA10_MDD,MDD,Human
IRS2,-0.19,0.41260,Iwamoto_BA10_MDD,MDD,Human
ISG15,-0.17,0.46977,Iwamoto_BA10_MDD,MDD,Human
ISL1,-0.27,0.32223,Iwamoto_BA10_MDD,MDD,Human
ITCH,0.41,0.37250,Iwamoto_BA10_MDD,MDD,Human
ITGA2B,0.01,0.39228,Iwamoto_BA10_MDD,MDD,Human
ITGA4,-0.51,0.34379,Iwamoto_BA10_MDD,MDD,Human
ITGA5,0.01,0.96146,Iwamoto_BA10_MDD,MDD,Human
ITGA6,0.40,0.19561,Iwamoto_BA10_MDD,MDD,Human
ITGAL,-0.28,0.43159,Iwamoto_BA10_MDD,MDD,Human
ITGAM,-0.51,0.21093,Iwamoto_BA10_MDD,MDD,Human
ITGAV,-0.09,0.52563,Iwamoto_BA10_MDD,MDD,Human
ITGB1,0.12,0.71536,Iwamoto_BA10_MDD,MDD,Human
ITGB2,0.00,0.99682,Iwamoto_BA10_MDD,MDD,Human
ITGB3,0.07,0.38988,Iwamoto_BA10_MDD,MDD,Human
ITGB7,0.64,0.10359,Iwamoto_BA10_MDD,MDD,Human
ITK,-0.57,0.10122,Iwamoto_BA10_MDD,MDD,Human
ITPA,-0.05,0.71268,Iwamoto_BA10_MDD,MDD,Human
ITPR1,0.01,0.63380,Iwamoto_BA10_MDD,MDD,Human
ITPR3,0.29,0.41901,Iwamoto_BA10_MDD,MDD,Human
JAG1,0.00,0.82395,Iwamoto_BA10_MDD,MDD,Human
JAK1,-0.03,0.44706,Iwamoto_BA10_MDD,MDD,Human
JAK2,-0.02,0.88407,Iwamoto_BA10_MDD,MDD,Human
JAK3,-0.31,0.34235,Iwamoto_BA10_MDD,MDD,Human
JUN,0.18,0.25260,Iwamoto_BA10_MDD,MDD,Human
JUNB,0.11,0.67232,Iwamoto_BA10_MDD,MDD,Human
JUP,-0.30,0.02260,Iwamoto_BA10_MDD,MDD,Human
KAT5,-0.37,0.06546,Iwamoto_BA10_MDD,MDD,Human
KCNC3,-0.39,0.11942,Iwamoto_BA10_MDD,MDD,Human
KCNJ10,-0.27,0.44626,Iwamoto_BA10_MDD,MDD,Human
KCNJ6,-0.16,0.43844,Iwamoto_BA10_MDD,MDD,Human
KDM1A,0.00,0.98786,Iwamoto_BA10_MDD,MDD,Human
KDR,0.16,0.29936,Iwamoto_BA10_MDD,MDD,Human
KEAP1,-0.12,0.33921,Iwamoto_BA10_MDD,MDD,Human
KIDINS220,-0.04,0.78242,Iwamoto_BA10_MDD,MDD,Human
KIF3A,-0.18,0.25231,Iwamoto_BA10_MDD,MDD,Human
KIF5A,0.15,0.53340,Iwamoto_BA10_MDD,MDD,Human
KIT,-0.26,0.51366,Iwamoto_BA10_MDD,MDD,Human
KITLG,0.34,0.45076,Iwamoto_BA10_MDD,MDD,Human
KLF4,0.07,0.84083,Iwamoto_BA10_MDD,MDD,Human
KLK3,-0.07,0.42720,Iwamoto_BA10_MDD,MDD,Human
KMO,-0.38,0.44422,Iwamoto_BA10_MDD,MDD,Human
KMT2A,0.07,0.62905,Iwamoto_BA10_MDD,MDD,Human
KNG1,0.10,0.29761,Iwamoto_BA10_MDD,MDD,Human
KRAS,-0.04,0.81151,Iwamoto_BA10_MDD,MDD,Human
KYNU,-0.06,0.47328,Iwamoto_BA10_MDD,MDD,Human
LAMC1,0.19,0.55521,Iwamoto_BA10_MDD,MDD,Human
LAT,-0.10,0.75931,Iwamoto_BA10_MDD,MDD,Human
LCK,-0.15,0.56414,Iwamoto_BA10_MDD,MDD,Human
LCN2,0.16,0.77381,Iwamoto_BA10_MDD,MDD,Human
LCP2,0.23,0.33982,Iwamoto_BA10_MDD,MDD,Human
LDLR,-0.07,0.83764,Iwamoto_BA10_MDD,MDD,Human
LEF1,0.51,0.03357,Iwamoto_BA10_MDD,MDD,Human
LEFTY1,0.38,0.24000,Iwamoto_BA10_MDD,MDD,Human
LEP,0.29,0.55758,Iwamoto_BA10_MDD,MDD,Human
LEPR,0.17,0.66790,Iwamoto_BA10_MDD,MDD,Human
LIF,-0.16,0.51066,Iwamoto_BA10_MDD,MDD,Human
LIMK1,-0.12,0.52946,Iwamoto_BA10_MDD,MDD,Human
LIPE,-0.24,0.24134,Iwamoto_BA10_MDD,MDD,Human
LPAR1,-0.11,0.68102,Iwamoto_BA10_MDD,MDD,Human
LPCAT3,0.27,0.20894,Iwamoto_BA10_MDD,MDD,Human
LPIN1,0.28,0.06391,Iwamoto_BA10_MDD,MDD,Human
LPL,0.04,0.84499,Iwamoto_BA10_MDD,MDD,Human
LRP1,0.04,0.74559,Iwamoto_BA10_MDD,MDD,Human
LRP6,-0.37,0.22807,Iwamoto_BA10_MDD,MDD,Human
LSM4,-0.27,0.25551,Iwamoto_BA10_MDD,MDD,Human
LTA4H,-0.03,0.75993,Iwamoto_BA10_MDD,MDD,Human
LTB4R,-0.10,0.81473,Iwamoto_BA10_MDD,MDD,Human
LTC4S,0.02,0.87617,Iwamoto_BA10_MDD,MDD,Human
LYN,0.42,0.19034,Iwamoto_BA10_MDD,MDD,Human
MAD1L1,0.28,0.14533,Iwamoto_BA10_MDD,MDD,Human
MAF,0.07,0.71170,Iwamoto_BA10_MDD,MDD,Human
MAGED1,-0.02,0.89168,Iwamoto_BA10_MDD,MDD,Human
MALT1,-0.03,0.25762,Iwamoto_BA10_MDD,MDD,Human
MAML3,0.37,0.24567,Iwamoto_BA10_MDD,MDD,Human
MAOA,0.20,0.23266,Iwamoto_BA10_MDD,MDD,Human
MAP2K1,-0.35,0.17217,Iwamoto_BA10_MDD,MDD,Human
MAP2K3,0.70,0.02411,Iwamoto_BA10_MDD,MDD,Human
MAP2K4,0.02,0.43016,Iwamoto_BA10_MDD,MDD,Human
MAP2K5,0.04,0.20964,Iwamoto_BA10_MDD,MDD,Human
MAP2K6,-0.11,0.50941,Iwamoto_BA10_MDD,MDD,Human
MAP2K7,-0.43,0.34334,Iwamoto_BA10_MDD,MDD,Human
MAP3K1,0.11,0.77397,Iwamoto_BA10_MDD,MDD,Human
MAP3K10,-0.05,0.73295,Iwamoto_BA10_MDD,MDD,Human
MAP3K11,-0.12,0.63922,Iwamoto_BA10_MDD,MDD,Human
MAP3K14,0.07,0.84997,Iwamoto_BA10_MDD,MDD,Human
MAP3K3,-0.43,0.07395,Iwamoto_BA10_MDD,MDD,Human
MAP3K5,0.30,0.07692,Iwamoto_BA10_MDD,MDD,Human
MAP3K7,-0.03,0.83002,Iwamoto_BA10_MDD,MDD,Human
MAP3K8,0.20,0.70743,Iwamoto_BA10_MDD,MDD,Human
MAPK1,0.12,0.64748,Iwamoto_BA10_MDD,MDD,Human
MAPK14,-0.25,0.48989,Iwamoto_BA10_MDD,MDD,Human
MAPK7,-0.21,0.33588,Iwamoto_BA10_MDD,MDD,Human
MAPK8,-0.34,0.41844,Iwamoto_BA10_MDD,MDD,Human
MAPKAP1,-0.02,0.90560,Iwamoto_BA10_MDD,MDD,Human
MAPKAPK2,0.05,0.57528,Iwamoto_BA10_MDD,MDD,Human
MAPT,-0.01,0.22755,Iwamoto_BA10_MDD,MDD,Human
MARCKS,-0.08,0.66603,Iwamoto_BA10_MDD,MDD,Human
MAX,-0.17,0.55454,Iwamoto_BA10_MDD,MDD,Human
MCAT,-0.18,0.16028,Iwamoto_BA10_MDD,MDD,Human
MCL1,0.23,0.12357,Iwamoto_BA10_MDD,MDD,Human
MCM2,0.00,0.97017,Iwamoto_BA10_MDD,MDD,Human
MCM3,0.01,0.95593,Iwamoto_BA10_MDD,MDD,Human
MCM4,-0.38,0.30078,Iwamoto_BA10_MDD,MDD,Human
MCM5,-0.05,0.75591,Iwamoto_BA10_MDD,MDD,Human
MCM6,0.09,0.56020,Iwamoto_BA10_MDD,MDD,Human
MCM7,-0.11,0.62023,Iwamoto_BA10_MDD,MDD,Human
MDH1,-0.11,0.35472,Iwamoto_BA10_MDD,MDD,Human
MDM2,0.07,0.41304,Iwamoto_BA10_MDD,MDD,Human
ME2,-0.01,0.93849,Iwamoto_BA10_MDD,MDD,Human
MED1,0.09,0.59745,Iwamoto_BA10_MDD,MDD,Human
MEF2A,0.19,0.31758,Iwamoto_BA10_MDD,MDD,Human
MEF2C,0.16,0.48429,Iwamoto_BA10_MDD,MDD,Human
MET,-0.18,0.41368,Iwamoto_BA10_MDD,MDD,Human
MGLL,0.11,0.47695,Iwamoto_BA10_MDD,MDD,Human
MICA,0.69,0.11480,Iwamoto_BA10_MDD,MDD,Human
MIF,-0.07,0.52690,Iwamoto_BA10_MDD,MDD,Human
MITF,0.12,0.77732,Iwamoto_BA10_MDD,MDD,Human
MLH1,-0.07,0.60526,Iwamoto_BA10_MDD,MDD,Human
MME,-0.24,0.54379,Iwamoto_BA10_MDD,MDD,Human
MMP1,0.12,0.81075,Iwamoto_BA10_MDD,MDD,Human
MMP13,-0.13,0.81363,Iwamoto_BA10_MDD,MDD,Human
MMP2,0.02,0.96030,Iwamoto_BA10_MDD,MDD,Human
MMP3,0.10,0.87163,Iwamoto_BA10_MDD,MDD,Human
MMP7,-0.14,0.72874,Iwamoto_BA10_MDD,MDD,Human
MMP9,-0.28,0.41526,Iwamoto_BA10_MDD,MDD,Human
MPO,0.08,0.77567,Iwamoto_BA10_MDD,MDD,Human
MPST,0.10,0.61582,Iwamoto_BA10_MDD,MDD,Human
MSH2,0.14,0.22768,Iwamoto_BA10_MDD,MDD,Human
MSH3,0.47,0.00611,Iwamoto_BA10_MDD,MDD,Human
MSH6,-0.15,0.51165,Iwamoto_BA10_MDD,MDD,Human
MSN,0.18,0.17866,Iwamoto_BA10_MDD,MDD,Human
MSX1,0.05,0.72943,Iwamoto_BA10_MDD,MDD,Human
MTNR1B,-0.10,0.60284,Iwamoto_BA10_MDD,MDD,Human
MTOR,-0.14,0.25740,Iwamoto_BA10_MDD,MDD,Human
MTR,-0.07,0.75817,Iwamoto_BA10_MDD,MDD,Human
MTTP,0.49,0.24008,Iwamoto_BA10_MDD,MDD,Human
MVD,0.07,0.82131,Iwamoto_BA10_MDD,MDD,Human
MVK,-0.06,0.57819,Iwamoto_BA10_MDD,MDD,Human
MYB,-0.09,0.43949,Iwamoto_BA10_MDD,MDD,Human
MYC,-0.16,0.51336,Iwamoto_BA10_MDD,MDD,Human
MYD88,0.63,0.02993,Iwamoto_BA10_MDD,MDD,Human
MYH6,0.25,0.52497,Iwamoto_BA10_MDD,MDD,Human
MYL12B,-0.01,0.95517,Iwamoto_BA10_MDD,MDD,Human
MYL9,0.15,0.74058,Iwamoto_BA10_MDD,MDD,Human
MYO6,0.35,0.40218,Iwamoto_BA10_MDD,MDD,Human
MYOD1,-0.40,0.19320,Iwamoto_BA10_MDD,MDD,Human
NAE1,-0.18,0.24606,Iwamoto_BA10_MDD,MDD,Human
NAGLU,0.13,0.55473,Iwamoto_BA10_MDD,MDD,Human
NAT8,0.11,0.77722,Iwamoto_BA10_MDD,MDD,Human
NCAM1,-0.03,0.38327,Iwamoto_BA10_MDD,MDD,Human
NCBP1,-0.17,0.34191,Iwamoto_BA10_MDD,MDD,Human
NCF1,-0.04,0.68809,Iwamoto_BA10_MDD,MDD,Human
NCF2,0.17,0.64386,Iwamoto_BA10_MDD,MDD,Human
NCK1,0.06,0.62619,Iwamoto_BA10_MDD,MDD,Human
NCK2,-0.21,0.48971,Iwamoto_BA10_MDD,MDD,Human
NCKAP1,-0.04,0.77761,Iwamoto_BA10_MDD,MDD,Human
NCL,-0.02,0.89950,Iwamoto_BA10_MDD,MDD,Human
NCOA2,0.15,0.57880,Iwamoto_BA10_MDD,MDD,Human
NCOA3,0.42,0.08564,Iwamoto_BA10_MDD,MDD,Human
NCOA4,-0.09,0.50620,Iwamoto_BA10_MDD,MDD,Human
NCSTN,-0.11,0.33940,Iwamoto_BA10_MDD,MDD,Human
NDUFA1,-0.11,0.26892,Iwamoto_BA10_MDD,MDD,Human
NDUFA2,-0.04,0.74654,Iwamoto_BA10_MDD,MDD,Human
NDUFA5,0.20,0.36300,Iwamoto_BA10_MDD,MDD,Human
NDUFA6,-0.05,0.66366,Iwamoto_BA10_MDD,MDD,Human
NDUFA7,0.04,0.80855,Iwamoto_BA10_MDD,MDD,Human
NDUFA9,-0.11,0.31236,Iwamoto_BA10_MDD,MDD,Human
NDUFAB1,-0.21,0.21136,Iwamoto_BA10_MDD,MDD,Human
NDUFB1,-0.09,0.48171,Iwamoto_BA10_MDD,MDD,Human
NDUFB3,-0.04,0.78329,Iwamoto_BA10_MDD,MDD,Human
NDUFB5,0.08,0.64693,Iwamoto_BA10_MDD,MDD,Human
NDUFB6,0.19,0.18712,Iwamoto_BA10_MDD,MDD,Human
NDUFB7,-0.11,0.31135,Iwamoto_BA10_MDD,MDD,Human
NDUFB8,-0.02,0.77490,Iwamoto_BA10_MDD,MDD,Human
NDUFC1,-0.06,0.54745,Iwamoto_BA10_MDD,MDD,Human
NDUFS1,-0.05,0.76816,Iwamoto_BA10_MDD,MDD,Human
NDUFS2,-0.10,0.53520,Iwamoto_BA10_MDD,MDD,Human
NDUFS3,-0.13,0.36626,Iwamoto_BA10_MDD,MDD,Human
NDUFS4,-0.01,0.94431,Iwamoto_BA10_MDD,MDD,Human
NDUFS5,-0.05,0.67312,Iwamoto_BA10_MDD,MDD,Human
NDUFS6,-0.03,0.83254,Iwamoto_BA10_MDD,MDD,Human
NDUFS7,-0.08,0.62642,Iwamoto_BA10_MDD,MDD,Human
NDUFS8,0.02,0.88737,Iwamoto_BA10_MDD,MDD,Human
NDUFV1,-0.25,0.15639,Iwamoto_BA10_MDD,MDD,Human
NDUFV2,-0.65,0.09701,Iwamoto_BA10_MDD,MDD,Human
NEFH,-0.38,0.10534,Iwamoto_BA10_MDD,MDD,Human
NEFL,0.02,0.43635,Iwamoto_BA10_MDD,MDD,Human
NEFM,-0.07,0.73105,Iwamoto_BA10_MDD,MDD,Human
NEO1,-0.16,0.31767,Iwamoto_BA10_MDD,MDD,Human
NEUROD1,0.28,0.26841,Iwamoto_BA10_MDD,MDD,Human
NF1,0.15,0.09325,Iwamoto_BA10_MDD,MDD,Human
NFATC1,0.16,0.69078,Iwamoto_BA10_MDD,MDD,Human
NFE2L2,0.20,0.29729,Iwamoto_BA10_MDD,MDD,Human
NFKB1,0.05,0.41086,Iwamoto_BA10_MDD,MDD,Human
NFKB2,-0.07,0.49335,Iwamoto_BA10_MDD,MDD,Human
NFKBIA,0.03,0.88621,Iwamoto_BA10_MDD,MDD,Human
NFYA,0.00,0.99200,Iwamoto_BA10_MDD,MDD,Human
NGF,-0.08,0.50214,Iwamoto_BA10_MDD,MDD,Human
NGFR,-0.10,0.63367,Iwamoto_BA10_MDD,MDD,Human
NKX2-2,-0.08,0.70130,Iwamoto_BA10_MDD,MDD,Human
NKX3-1,0.15,0.74658,Iwamoto_BA10_MDD,MDD,Human
NME6,-0.24,0.12310,Iwamoto_BA10_MDD,MDD,Human
NOS1,-0.74,0.04643,Iwamoto_BA10_MDD,MDD,Human
NOS1AP,-0.09,0.49516,Iwamoto_BA10_MDD,MDD,Human
NOS2,-0.04,0.62040,Iwamoto_BA10_MDD,MDD,Human
NOS3,-0.31,0.40988,Iwamoto_BA10_MDD,MDD,Human
NOX1,-0.41,0.39864,Iwamoto_BA10_MDD,MDD,Human
NPC2,0.04,0.80327,Iwamoto_BA10_MDD,MDD,Human
NPPA,-0.02,0.87442,Iwamoto_BA10_MDD,MDD,Human
NPPB,0.51,0.13912,Iwamoto_BA10_MDD,MDD,Human
NPR1,0.38,0.32678,Iwamoto_BA10_MDD,MDD,Human
NPY,-0.50,0.12212,Iwamoto_BA10_MDD,MDD,Human
NQO1,-0.06,0.70044,Iwamoto_BA10_MDD,MDD,Human
NR0B2,-0.40,0.14774,Iwamoto_BA10_MDD,MDD,Human
NR1H3,0.20,0.27906,Iwamoto_BA10_MDD,MDD,Human
NR3C1,-0.08,0.65085,Iwamoto_BA10_MDD,MDD,Human
NR4A1,0.15,0.29364,Iwamoto_BA10_MDD,MDD,Human
NR4A3,0.03,0.67823,Iwamoto_BA10_MDD,MDD,Human
NRF1,-0.33,0.19815,Iwamoto_BA10_MDD,MDD,Human
NRG1,-0.30,0.14797,Iwamoto_BA10_MDD,MDD,Human
NRG2,-0.25,0.25584,Iwamoto_BA10_MDD,MDD,Human
NSF,-0.25,0.18337,Iwamoto_BA10_MDD,MDD,Human
NTF3,0.14,0.71215,Iwamoto_BA10_MDD,MDD,Human
NTNG1,0.03,0.61407,Iwamoto_BA10_MDD,MDD,Human
NTRK1,-0.32,0.22327,Iwamoto_BA10_MDD,MDD,Human
NTRK2,0.19,0.33320,Iwamoto_BA10_MDD,MDD,Human
NTRK3,-0.05,0.48488,Iwamoto_BA10_MDD,MDD,Human
OAT,-0.04,0.77504,Iwamoto_BA10_MDD,MDD,Human
ODC1,0.13,0.35234,Iwamoto_BA10_MDD,MDD,Human
OGDH,0.01,0.95054,Iwamoto_BA10_MDD,MDD,Human
OLR1,0.26,0.42526,Iwamoto_BA10_MDD,MDD,Human
ONECUT1,-0.46,0.25239,Iwamoto_BA10_MDD,MDD,Human
OPLAH,-0.01,0.71800,Iwamoto_BA10_MDD,MDD,Human
ORC1,0.10,0.65530,Iwamoto_BA10_MDD,MDD,Human
ORC2,-0.13,0.35441,Iwamoto_BA10_MDD,MDD,Human
ORC3,0.37,0.20272,Iwamoto_BA10_MDD,MDD,Human
ORC4,-0.40,0.35152,Iwamoto_BA10_MDD,MDD,Human
ORC5,0.05,0.75314,Iwamoto_BA10_MDD,MDD,Human
OTC,-0.14,0.57252,Iwamoto_BA10_MDD,MDD,Human
OXCT1,-0.06,0.71696,Iwamoto_BA10_MDD,MDD,Human
OXT,0.75,0.03557,Iwamoto_BA10_MDD,MDD,Human
PAH,0.16,0.57822,Iwamoto_BA10_MDD,MDD,Human
PAICS,0.27,0.12650,Iwamoto_BA10_MDD,MDD,Human
PAK1,-0.21,0.55511,Iwamoto_BA10_MDD,MDD,Human
PAK4,-0.01,0.93069,Iwamoto_BA10_MDD,MDD,Human
PAPSS2,-0.54,0.19352,Iwamoto_BA10_MDD,MDD,Human
PARD3,-0.25,0.53118,Iwamoto_BA10_MDD,MDD,Human
PARD6A,-0.21,0.14710,Iwamoto_BA10_MDD,MDD,Human
PARK7,-0.09,0.46518,Iwamoto_BA10_MDD,MDD,Human
PARP1,0.12,0.39749,Iwamoto_BA10_MDD,MDD,Human
PARVB,-0.18,0.39526,Iwamoto_BA10_MDD,MDD,Human
PAX3,0.01,0.18136,Iwamoto_BA10_MDD,MDD,Human
PAX4,-0.29,0.30874,Iwamoto_BA10_MDD,MDD,Human
PAX6,0.17,0.54886,Iwamoto_BA10_MDD,MDD,Human
PAX8,0.21,0.38557,Iwamoto_BA10_MDD,MDD,Human
PBX1,0.01,0.58264,Iwamoto_BA10_MDD,MDD,Human
PC,0.16,0.14255,Iwamoto_BA10_MDD,MDD,Human
PCBP2,-0.02,0.78940,Iwamoto_BA10_MDD,MDD,Human
PCK1,-0.41,0.48836,Iwamoto_BA10_MDD,MDD,Human
PCNA,0.15,0.52257,Iwamoto_BA10_MDD,MDD,Human
PDCD1,0.31,0.15022,Iwamoto_BA10_MDD,MDD,Human
PDE10A,0.51,0.16053,Iwamoto_BA10_MDD,MDD,Human
PDE1A,-0.36,0.05009,Iwamoto_BA10_MDD,MDD,Human
PDE3B,0.21,0.66878,Iwamoto_BA10_MDD,MDD,Human
PDE8A,-0.38,0.23794,Iwamoto_BA10_MDD,MDD,Human
PDGFA,0.14,0.49424,Iwamoto_BA10_MDD,MDD,Human
PDGFB,-0.30,0.32118,Iwamoto_BA10_MDD,MDD,Human
PDGFRA,0.14,0.61319,Iwamoto_BA10_MDD,MDD,Human
PDGFRB,0.14,0.66082,Iwamoto_BA10_MDD,MDD,Human
PDHA1,0.14,0.33541,Iwamoto_BA10_MDD,MDD,Human
PDK1,0.36,0.38046,Iwamoto_BA10_MDD,MDD,Human
PDPK1,-0.09,0.49886,Iwamoto_BA10_MDD,MDD,Human
PDYN,0.21,0.45061,Iwamoto_BA10_MDD,MDD,Human
PER1,0.11,0.40229,Iwamoto_BA10_MDD,MDD,Human
PER2,0.07,0.75144,Iwamoto_BA10_MDD,MDD,Human
PEX10,-0.13,0.29668,Iwamoto_BA10_MDD,MDD,Human
PFAS,0.13,0.42233,Iwamoto_BA10_MDD,MDD,Human
PFKFB1,0.06,0.87749,Iwamoto_BA10_MDD,MDD,Human
PFKFB2,0.04,0.30496,Iwamoto_BA10_MDD,MDD,Human
PFKFB3,0.36,0.08199,Iwamoto_BA10_MDD,MDD,Human
PFKL,-0.03,0.75388,Iwamoto_BA10_MDD,MDD,Human
PGD,0.09,0.52197,Iwamoto_BA10_MDD,MDD,Human
PGK1,-0.25,0.52996,Iwamoto_BA10_MDD,MDD,Human
PGM1,0.11,0.47979,Iwamoto_BA10_MDD,MDD,Human
PGM3,0.16,0.33488,Iwamoto_BA10_MDD,MDD,Human
PGR,0.06,0.90109,Iwamoto_BA10_MDD,MDD,Human
PHGDH,-0.11,0.36647,Iwamoto_BA10_MDD,MDD,Human
PHKA1,0.08,0.82052,Iwamoto_BA10_MDD,MDD,Human
PI4KA,-0.11,0.28788,Iwamoto_BA10_MDD,MDD,Human
PIAS1,0.11,0.38059,Iwamoto_BA10_MDD,MDD,Human
PIAS4,-0.16,0.63681,Iwamoto_BA10_MDD,MDD,Human
PIK3C2A,0.20,0.30318,Iwamoto_BA10_MDD,MDD,Human
PIK3C3,-0.22,0.20713,Iwamoto_BA10_MDD,MDD,Human
PIK3CA,0.15,0.39737,Iwamoto_BA10_MDD,MDD,Human
PIK3R1,0.08,0.66503,Iwamoto_BA10_MDD,MDD,Human
PIK3R4,-0.08,0.61827,Iwamoto_BA10_MDD,MDD,Human
